QFilter types (string):
9 :: if no filter is used,
0 :: if Q0 is used for all layers,
01 :: if Q0 is used for the first layer and Q1 is used for the other layers,
01x :: if Q0 is used for the first layer and Q0+Q1 is used for the other layers,
1x :: if Q0+Q1 is used for all layers 
('QFilter, GVal, DVal, SIZE, initial_mapping  =', '01y', False, 'all', 'top')
('lev, slayer, gamma, stop, anchor =', 3, 2, 0.8, 10, True)
In this test, we use Type 01y filter and top initial mapping for all circuits on rochester
*****************************************
Thu Sep 24 13:36:53 2020
(1, 'ham3_102', 3, 11, 20, 9, 0.0, 1.8182)
(2, 'con1_216', 9, 415, 1282, 867, 0.43, 3.0892)
(3, 'mod10_171', 5, 108, 282, 174, 0.05, 2.6111)
(4, 'one-two-three-v0_98', 5, 65, 275, 210, 0.08, 4.2308)
(5, 'one-two-three-v3_101', 5, 32, 74, 42, 0.01, 2.3125)
(6, 'hwb7_59', 8, 10681, 30667, 19986, 8.96, 2.8712)
(7, '4gt12-v1_89', 6, 100, 295, 195, 0.08, 2.95)
(8, 'sys6-v0_111', 10, 98, 263, 165, 0.16, 2.6837)
(9, 'hwb8_113', 9, 30372, 94104, 63732, 34.23, 3.0984)
(10, 'decod24-v0_38', 4, 23, 50, 27, 0.01, 2.1739)
(11, 'mlp4_245', 16, 8232, 26442, 18210, 19.92, 3.2121)
(12, 'alu-v1_29', 5, 17, 44, 27, 0.01, 2.5882)
(13, 'alu-v1_28', 5, 18, 45, 27, 0.01, 2.5)
(14, '0410184_169', 14, 104, 326, 222, 0.2, 3.1346)
(15, '4gt4-v0_80', 6, 79, 208, 129, 0.04, 2.6329)
(16, 'rd53_131', 7, 200, 695, 495, 0.21, 3.475)
(17, 'rd53_130', 7, 448, 1309, 861, 0.36, 2.9219)
(18, '9symml_195', 11, 15232, 50806, 35574, 18.57, 3.3355)
(19, 'ex-1_166', 3, 9, 18, 9, 0.0, 2.0)
(20, 'cm82a_208', 8, 283, 775, 492, 0.21, 2.7385)
(21, 'sym9_193', 11, 15232, 50806, 35574, 18.77, 3.3355)
(22, 'sym9_148', 10, 9408, 32316, 22908, 10.01, 3.4349)
(23, 'rd84_253', 12, 5960, 19583, 13623, 9.01, 3.2857)
(24, 'cm85a_209', 14, 4986, 16869, 11883, 5.42, 3.3833)
(25, 'ising_model_13', 13, 120, 120, 0, 0.0, 1.0)
(26, '4gt5_77', 5, 58, 139, 81, 0.02, 2.3966)
(27, '4gt5_76', 5, 46, 106, 60, 0.01, 2.3043)
(28, 'adr4_197', 13, 1498, 5125, 3627, 2.52, 3.4212)
(29, 'urf2_277', 8, 10066, 30748, 20682, 9.91, 3.0546)
(30, 'cycle10_2_110', 12, 2648, 8543, 5895, 2.28, 3.2262)
